data;id;mois;jour;annee;numero_de_message;temperature_partie_entiere;temperature_partie_decimale;humidite;pluie_en_augets;direction_du_vecteur_moyen_de_vent;force_moyenne_du_vecteur_de_vent;pression_a_decoder;direction_du_vecteur_de_vent_max;force_du_vecteur_de_vent_max;pluie_la_plus_intense_durant_1_min;type_station;pluie_intensite_max;heure;annee_reelle;minute;pression;temperature_decodee;direction_du_vecteur_vent_moyen;type_de_station;pluie;direction_du_vecteur_de_vent_max_en_degres;force_moyenne_du_vecteur_vent;force_rafale_max;jour_mois;dd_mm_yy_utc;hh_mm_utc;dd_mm_yy_hh_mm;temperature_en_degre_c;false_message;dd_mm_yy_hh_mm_utc;heure_paris_dd_mm_yy_hh_mm;heure_de_paris;heure_utc 
3f9f014d66d002102e260c00;31;12;31;0;10;53;9;90;0;33;1;113;3;3;0;0;0.0;2;2019;15;101300;3;66;ISS;0.0;67.5;1;3;31/12;31/12/2019;2:15;2019-12-31T02:15:00;3.9;2268516977664;2019-12-31T02:15:00+00:00;2019-12-31T02:15:00+01:00;2019-12-31T02:15:00+00:00;2019-12-31T02:15:00+00:00
3f9e062f26800331ee085400;31;12;30;0;49;60;9;80;0;51;15;112;4;21;0;0;0.0;12;2019;0;101200;10;102;ISS;0.0;90.0;15;21;30/12;30/12/2019;12:0;2019-12-30T12:00:00;10.9;3512981804032;2019-12-30T12:00:00+00:00;2019-12-30T12:00:00+01:00;2019-12-30T12:00:00+00:00;2019-12-30T12:00:00+00:00
3f9e032cc2e801602e040c00;31;12;30;0;25;51;0;93;0;22;1;112;2;3;0;0;0.0;6;2019;0;101200;1;44;ISS;0.0;45.0;1;3;30/12;30/12/2019;6:0;2019-12-30T06:00:00;1.0;1512600505344;2019-12-30T06:00:00+00:00;2019-12-30T06:00:00+01:00;2019-12-30T06:00:00+00:00;2019-12-30T06:00:00+00:00
3f9e012cdae802102e260c00;31;12;30;0;9;51;6;93;0;33;1;113;3;3;0;0;0.0;2;2019;0;101300;1;66;ISS;0.0;67.5;1;3;30/12;30/12/2019;2:0;2019-12-30T02:00:00;1.6;2268516977664;2019-12-30T02:00:00+00:00;2019-12-30T02:00:00+01:00;2019-12-30T02:00:00+00:00;2019-12-30T02:00:00+00:00
3f9d0a4d86d802104e260c00;31;12;29;0;82;54;1;91;0;33;2;113;3;3;0;0;0.0;20;2019;15;101300;4;66;ISS;0.0;67.5;2;3;29/12;29/12/2019;20:15;2019-12-29T20:15:00;4.1;2269053848576;2019-12-29T20:15:00+00:00;2019-12-29T20:15:00+01:00;2019-12-29T20:15:00+00:00;2019-12-29T20:15:00+00:00
3f9d092e12b800000e080800;31;12;29;0;73;56;4;87;0;0;0;112;4;2;0;0;0.0;18;2019;0;101200;6;0;ISS;0.0;90.0;0;2;29/12;29/12/2019;18:0;2019-12-29T18:00:00;6.4;235407360;2019-12-29T18:00:00+00:00;2019-12-29T18:00:00+01:00;2019-12-29T18:00:00+00:00;2019-12-29T18:00:00+00:00
3f9d026de2f802d0ce282c00;31;12;29;0;19;55;8;95;0;45;6;113;4;11;0;0;0.0;4;2019;30;101300;5;90;ISS;0.0;90.0;6;11;29/12;29/12/2019;4:30;2019-12-29T04:30:00;5.8;3095835192320;2019-12-29T04:30:00+00:00;2019-12-29T04:30:00+01:00;2019-12-29T04:30:00+00:00;2019-12-29T04:30:00+00:00
3f9d01adc6f003f06e2c1400;31;12;29;0;13;55;1;94;0;63;3;113;6;5;0;0;0.0;3;2019;0;101300;5;126;ISS;0.0;135.0;3;5;29/12;29/12/2019;3:0;2019-12-29T03:00:00;5.1;4331175416832;2019-12-29T03:00:00+00:00;2019-12-29T03:00:00+01:00;2019-12-29T03:00:00+00:00;2019-12-29T03:00:00+00:00
3f9c054e82e009d06e5c3400;31;12;28;0;42;58;0;92;0;157;3;114;14;13;0;0;0.0;10;2019;15;101400;8;314;ISS;0.0;315.0;3;13;28/12;28/12/2019;10:15;2019-12-28T10:15:00;8.0;10790809383936;2019-12-28T10:15:00+00:00;2019-12-28T10:15:00+01:00;2019-12-28T10:15:00+00:00;2019-12-28T10:15:00+00:00
3f9c052e86e009806e5a2800;31;12;28;0;41;58;1;92;0;152;3;114;13;10;0;0;0.0;10;2019;0;101400;8;304;ISS;0.0;292.5;3;10;28/12;28/12/2019;10:0;2019-12-28T10:00:00;8.1;10447211866112;2019-12-28T10:00:00+00:00;2019-12-28T10:00:00+01:00;2019-12-28T10:00:00+00:00;2019-12-28T10:00:00+00:00
3f9c02ce96e808d04e3a1800;31;12;28;0;22;58;5;93;0;141;2;113;13;6;0;0;0.0;5;2019;15;101300;8;282;ISS;0.0;292.5;2;6;28/12;28/12/2019;5:15;2019-12-28T05:15:00;8.5;9690758649856;2019-12-28T05:15:00+00:00;2019-12-28T05:15:00+01:00;2019-12-28T05:15:00+00:00;2019-12-28T05:15:00+00:00
3f9c00ced2d809404e3a2c00;31;12;28;0;6;59;4;91;0;148;2;113;13;11;0;0;0.0;1;2019;15;101300;9;296;ISS;0.0;292.5;2;11;28/12;28/12/2019;1:15;2019-12-28T01:15:00;9.4;10171794992128;2019-12-28T01:15:00+00:00;2019-12-28T01:15:00+01:00;2019-12-28T01:15:00+00:00;2019-12-28T01:15:00+00:00
3f9b064ee2d009e08e3c3800;31;12;27;0;50;59;8;90;0;158;4;113;14;14;0;0;0.0;12;2019;15;101300;9;316;ISS;0.0;315.0;4;14;27/12;27/12/2019;12:15;2019-12-27T12:15:00;9.8;10860063635456;2019-12-27T12:15:00+00:00;2019-12-27T12:15:00+01:00;2019-12-27T12:15:00+00:00;2019-12-27T12:15:00+00:00
3f9b03eccee801602e240800;31;12;27;0;31;51;3;93;0;22;1;113;2;2;0;0;0.0;7;2019;30;101300;1;44;ISS;0.0;45.0;1;2;27/12;27/12/2019;7:30;2019-12-27T07:30:00;1.3;1512602601472;2019-12-27T07:30:00+00:00;2019-12-27T07:30:00+01:00;2019-12-27T07:30:00+00:00;2019-12-27T07:30:00+00:00
3f9b012d4ee801602e240c00;31;12;27;0;9;53;3;93;0;22;1;113;2;3;0;0;0.0;2;2019;0;101300;3;44;ISS;0.0;45.0;1;3;27/12;27/12/2019;2:0;2019-12-27T02:00:00;3.3;1512602602496;2019-12-27T02:00:00+00:00;2019-12-27T02:00:00+01:00;2019-12-27T02:00:00+00:00;2019-12-27T02:00:00+00:00
3f9a058fda8009112dfa7800;31;12;26;0;44;63;6;80;0;145;9;111;13;30;0;0;0.0;10;2019;45;101100;13;290;ISS;0.0;292.5;9;30;26/12;26/12/2019;10:45;2019-12-26T10:45:00;13.6;9969390483456;2019-12-26T10:45:00+00:00;2019-12-26T10:45:00+01:00;2019-12-26T10:45:00+00:00;2019-12-26T10:45:00+00:00
3f9a054fca9807e06df66000;31;12;26;0;42;63;2;83;0;126;3;111;11;24;0;0;0.0;10;2019;15;101100;13;252;ISS;0.0;247.5;3;24;26/12;26/12/2019;10:15;2019-12-26T10:15:00;13.2;8660498931712;2019-12-26T10:15:00+00:00;2019-12-26T10:15:00+01:00;2019-12-26T10:15:00+00:00;2019-12-26T10:15:00+00:00
3f9a01ed8af000000ce00800;31;12;26;0;15;54;2;94;0;0;0;103;0;2;0;0;0.0;3;2019;30;100300;4;0;ISS;0.0;0.0;0;2;26/12;26/12/2019;3:30;2019-12-26T03:30:00;4.2;216008704;2019-12-26T03:30:00+00:00;2019-12-26T03:30:00+01:00;2019-12-26T03:30:00+00:00;2019-12-26T03:30:00+00:00
3f990830029002102d260c00;31;12;25;0;65;64;0;82;0;33;1;105;3;3;0;0;0.0;16;2019;0;100500;14;66;ISS;0.0;67.5;1;3;25/12;25/12/2019;16:0;2019-12-25T16:00:00;14.0;2268500200448;2019-12-25T16:00:00+00:00;2019-12-25T16:00:00+01:00;2019-12-25T16:00:00+00:00;2019-12-25T16:00:00+00:00
3f9903cf92d800000d600000;31;12;25;0;30;62;4;91;0;0;0;107;0;0;0;0;0.0;7;2019;15;100700;12;0;ISS;0.0;0.0;0;0;25/12;25/12/2019;7:15;2019-12-25T07:15:00;12.4;224395264;2019-12-25T07:15:00+00:00;2019-12-25T07:15:00+01:00;2019-12-25T07:15:00+00:00;2019-12-25T07:15:00+00:00
3f9902afa6d00a204d7c1800;31;12;25;0;21;62;9;90;0;162;2;107;14;6;0;0;0.0;5;2019;0;100700;12;324;ISS;0.0;315.0;2;6;25/12;25/12/2019;5:0;2019-12-25T05:00:00;12.9;11133855209472;2019-12-25T05:00:00+00:00;2019-12-25T05:00:00+01:00;2019-12-25T05:00:00+00:00;2019-12-25T05:00:00+00:00
3f980aafe6b800000d800000;31;12;24;0;85;63;9;87;0;0;0;108;0;0;0;0;0.0;21;2019;0;100800;13;0;ISS;0.0;0.0;0;0;24/12;24/12/2019;21:0;2019-12-24T21:00:00;13.9;226492416;2019-12-24T21:00:00+00:00;2019-12-24T21:00:00+01:00;2019-12-24T21:00:00+00:00;2019-12-24T21:00:00+00:00
3f9808909a5009208d7a2c00;31;12;24;0;68;66;6;74;0;146;4;107;13;11;0;0;0.0;16;2019;45;100700;16;292;ISS;0.0;292.5;4;11;24/12;24/12/2019;16:45;2019-12-24T16:45:00;16.6;10035417197568;2019-12-24T16:45:00+00:00;2019-12-24T16:45:00+01:00;2019-12-24T16:45:00+00:00;2019-12-24T16:45:00+00:00
3f980731220808e16d3aa800;31;12;24;0;57;68;8;65;0;142;11;105;13;42;0;0;0.0;14;2019;0;100500;18;284;ISS;0.0;292.5;11;42;24/12;24/12/2019;14:0;2019-12-24T14:00:00;18.8;9764293224448;2019-12-24T14:00:00+00:00;2019-12-24T14:00:00+01:00;2019-12-24T14:00:00+00:00;2019-12-24T14:00:00+00:00
3f960a6ed2b80840cbda5800;31;12;22;0;83;59;4;87;0;132;6;94;13;22;0;0;0.0;20;2019;30;99400;9;264;ISS;0.0;292.5;6;22;22/12;22/12/2019;20:30;2019-12-22T20:30:00;9.4;9074391013376;2019-12-22T20:30:00+00:00;2019-12-22T20:30:00+01:00;2019-12-22T20:30:00+00:00;2019-12-22T20:30:00+00:00
3f96096ecec809520bbc8840;31;12;22;0;75;59;3;89;0;149;16;93;14;34;1;0;0.2;18;2019;30;99300;9;298;ISS;0.0;315.0;16;34;22/12;22/12/2019;18:30;2019-12-22T18:30:00;9.3;10247988873280;2019-12-22T18:30:00+00:00;2019-12-22T18:30:00+01:00;2019-12-22T18:30:00+00:00;2019-12-22T18:30:00+00:00
3f9608cedac809216b7a7440;31;12;22;0;70;59;6;89;0;146;11;91;13;29;1;0;0.2;17;2019;15;99100;9;292;ISS;0.0;292.5;11;29;22/12;22/12/2019;17:15;2019-12-22T17:15:00;9.6;10039141758016;2019-12-22T17:15:00+00:00;2019-12-22T17:15:00+01:00;2019-12-22T17:15:00+00:00;2019-12-22T17:15:00+00:00
3f9607af5e7008506afc7840;31;12;22;0;61;61;7;78;0;133;3;87;14;30;1;0;0.2;15;2019;0;98700;11;266;ISS;0.0;315.0;3;30;22/12;22/12/2019;15:0;2019-12-22T15:00:00;11.7;9141485336640;2019-12-22T15:00:00+00:00;2019-12-22T15:00:00+01:00;2019-12-22T15:00:00+00:00;2019-12-22T15:00:00+00:00
3f9603af426007c08ace6c00;31;12;22;0;29;61;0;76;0;124;4;86;7;27;0;0;0.0;7;2019;0;98600;11;248;ISS;0.0;157.5;4;27;22/12;22/12/2019;7:0;2019-12-22T07:00:00;11.0;8523543899136;2019-12-22T07:00:00+00:00;2019-12-22T07:00:00+01:00;2019-12-22T07:00:00+00:00;2019-12-22T07:00:00+00:00
3f940aeee6b0034089c82840;31;12;20;0;87;59;9;86;0;52;4;78;4;10;1;0;0.2;21;2019;30;97800;9;104;ISS;0.0;90.0;4;10;20/12;20/12/2019;21:30;2019-12-20T21:30:00;9.9;3575724386368;2019-12-20T21:30:00+00:00;2019-12-20T21:30:00+01:00;2019-12-20T21:30:00+00:00;2019-12-20T21:30:00+00:00
3f9403afa6a007f0899a4c00;31;12;20;0;29;62;9;84;0;127;4;76;13;19;0;0;0.0;7;2019;0;97600;12;254;ISS;0.0;292.5;4;19;20/12;20/12/2019;7:0;2019-12-20T07:00:00;12.9;8729682136064;2019-12-20T07:00:00+00:00;2019-12-20T07:00:00+01:00;2019-12-20T07:00:00+00:00;2019-12-20T07:00:00+00:00
3f9308d006580312aaa68800;31;12;19;0;70;64;1;75;0;49;21;85;3;34;0;0;0.0;17;2019;15;98500;14;98;ISS;0.0;67.5;21;34;19/12;19/12/2019;17:15;2019-12-19T17:15:00;14.1;3378707335168;2019-12-19T17:15:00+00:00;2019-12-19T17:15:00+01:00;2019-12-19T17:15:00+00:00;2019-12-19T17:15:00+00:00
3f930470067803138b48b400;31;12;19;0;35;64;1;79;0;49;28;90;4;45;0;0;0.0;8;2019;30;99000;14;98;ISS;0.0;90.0;28;45;19/12;19/12/2019;8:30;2019-12-19T08:30:00;14.1;3382476059648;2019-12-19T08:30:00+00:00;2019-12-19T08:30:00+01:00;2019-12-19T08:30:00+00:00;2019-12-19T08:30:00+00:00
3f920befe68002f2ebc8a000;31;12;18;0;95;63;9;80;0;47;23;94;4;40;0;0;0.0;23;2019;30;99400;13;94;ISS;0.0;90.0;23;40;18/12;18/12/2019;23:30;2019-12-18T23:30:00;13.9;3242361135104;2019-12-18T23:30:00+00:00;2019-12-18T23:30:00+01:00;2019-12-18T23:30:00+00:00;2019-12-18T23:30:00+00:00
3f311834e0880350ebee5400;31;9;17;1;65;83;8;17;0;53;7;95;7;21;0;0;0.0;16;2020;0;99500;33;106;ISS;0.0;157.5;7;21;17/9;17/9/2020;16:0;2020-09-17T16:00:00;33.8;3646090531840;2020-09-17T16:00:00+00:00;2020-09-17T16:00:00+02:00;2020-09-17T16:00:00+00:00;2020-09-17T16:00:00+00:00
3f920af002880322cbc89400;31;12;18;0;87;64;0;81;0;50;22;94;4;37;0;0;0.0;21;2019;30;99400;14;100;ISS;0.0;90.0;22;37;18/12;18/12/2019;21:30;2019-12-18T21:30:00;14.0;3447982691328;2019-12-18T21:30:00+00:00;2019-12-18T21:30:00+01:00;2019-12-18T21:30:00+00:00;2019-12-18T21:30:00+00:00
3f9209d006880352cbca8c00;31;12;18;0;78;64;1;81;0;53;22;94;5;35;0;0;0.0;19;2019;15;99400;14;106;ISS;0.0;112.5;22;35;18/12;18/12/2019;19:15;2019-12-18T19:15:00;14.1;3654141250560;2019-12-18T19:15:00+00:00;2019-12-18T19:15:00+01:00;2019-12-18T19:15:00+00:00;2019-12-18T19:15:00+00:00
3f92050f66d001602c240c00;31;12;18;0;40;61;9;90;0;22;1;97;2;3;0;0;0.0;9;2019;45;99700;11;44;ISS;0.0;45.0;1;3;18/12;18/12/2019;9:45;2019-12-18T09:45:00;11.9;1512569048064;2019-12-18T09:45:00+00:00;2019-12-18T09:45:00+01:00;2019-12-18T09:45:00+00:00;2019-12-18T09:45:00+00:00
3f9203cf1ae003806bea1400;31;12;18;0;30;60;6;92;0;56;3;95;5;5;0;0;0.0;7;2019;15;99500;10;112;ISS;0.0;112.5;3;5;18/12;18/12/2019;7:15;2019-12-18T07:15:00;10.6;3850101199872;2019-12-18T07:15:00+00:00;2019-12-18T07:15:00+01:00;2019-12-18T07:15:00+00:00;2019-12-18T07:15:00+00:00
3f910a8fc69008c02bda1800;31;12;17;0;84;63;1;82;0;140;1;94;13;6;0;0;0.0;20;2019;45;99400;13;280;ISS;0.0;292.5;1;6;17/12;17/12/2019;20:45;2019-12-17T20:45:00;13.1;9621462456320;2019-12-17T20:45:00+00:00;2019-12-17T20:45:00+01:00;2019-12-17T20:45:00+00:00;2019-12-17T20:45:00+00:00
3f91090fe29809604b7a2000;31;12;17;0;72;63;8;83;0;150;2;91;13;8;0;0;0.0;17;2019;45;99100;13;300;ISS;0.0;292.5;2;8;17/12;17/12/2019;17:45;2019-12-17T17:45:00;13.8;10309187805184;2019-12-17T17:45:00+00:00;2019-12-17T17:45:00+01:00;2019-12-17T17:45:00+00:00;2019-12-17T17:45:00+00:00
3f9108efe2a009208b7a4000;31;12;17;0;71;63;8;84;0;146;4;91;13;16;0;0;0.0;17;2019;30;99100;13;292;ISS;0.0;292.5;4;16;17/12;17/12/2019;17:30;2019-12-17T17:30:00;13.8;10035383648256;2019-12-17T17:30:00+00:00;2019-12-17T17:30:00+01:00;2019-12-17T17:30:00+00:00;2019-12-17T17:30:00+00:00
3f910710a27004118ad06800;31;12;17;0;56;66;8;78;0;65;12;86;8;26;0;0;0.0;13;2019;45;98600;16;130;ISS;0.0;180.0;12;26;17/12;17/12/2019;13:45;2019-12-17T13:45:00;16.8;4473389869056;2019-12-17T13:45:00+00:00;2019-12-17T13:45:00+01:00;2019-12-17T13:45:00+00:00;2019-12-17T13:45:00+00:00
3f9104d052880363ca88b800;31;12;17;0;38;65;4;81;0;54;30;84;4;46;0;0;0.0;9;2019;15;98400;15;108;ISS;0.0;90.0;30;46;17/12;17/12/2019;9:15;2019-12-17T09:15:00;15.4;3727134603264;2019-12-17T09:15:00+00:00;2019-12-17T09:15:00+01:00;2019-12-17T09:15:00+00:00;2019-12-17T09:15:00+00:00
3f9102b01e8003636a4aa000;31;12;17;0;21;64;7;80;0;54;27;82;5;40;0;0;0.0;5;2019;0;98200;14;108;ISS;0.0;112.5;27;40;17/12;17/12/2019;5:0;2019-12-17T05:00:00;14.7;3725519921152;2019-12-17T05:00:00+00:00;2019-12-17T05:00:00+01:00;2019-12-17T05:00:00+00:00;2019-12-17T05:00:00+00:00
3f9102901e8003736a4aa000;31;12;17;0;20;64;7;80;0;55;27;82;5;40;0;0;0.0;4;2019;45;98200;14;110;ISS;0.0;112.5;27;40;17/12;17/12/2019;4:45;2019-12-17T04:45:00;14.7;3794239397888;2019-12-17T04:45:00+00:00;2019-12-17T04:45:00+01:00;2019-12-17T04:45:00+00:00;2019-12-17T04:45:00+00:00
3f9100d01a8003242a48cc00;31;12;17;0;6;64;6;80;0;50;33;82;4;51;0;0;0.0;1;2019;15;98200;14;100;ISS;0.0;90.0;33;51;17/12;17/12/2019;1:15;2019-12-17T01:15:00;14.6;3453863119872;2019-12-17T01:15:00+00:00;2019-12-17T01:15:00+01:00;2019-12-17T01:15:00+00:00;2019-12-17T01:15:00+00:00
3f9100b016880313ea48b400;31;12;17;0;5;64;5;81;0;49;31;82;4;45;0;0;0.0;1;2019;0;98200;14;98;ISS;0.0;90.0;31;45;17/12;17/12/2019;1:0;2019-12-17T01:00:00;14.5;3384069895168;2019-12-17T01:00:00+00:00;2019-12-17T01:00:00+01:00;2019-12-17T01:00:00+00:00;2019-12-17T01:00:00+00:00
3ef8167340e008a0cc7a5800;31;7;24;1;51;77;0;28;0;138;6;99;13;22;0;0;0.0;12;2020;30;99900;27;276;ISS;0.0;292.5;6;22;24/7;24/7/2020;12:30;2020-07-24T12:30:00;27.0;9486718359552;2020-07-24T12:30:00+00:00;2020-07-24T12:30:00+02:00;2020-07-24T12:30:00+00:00;2020-07-24T12:30:00+00:00
3f900750226003638a68b400;31;12;16;0;58;64;8;76;0;54;28;83;4;45;0;0;0.0;14;2019;15;98300;14;108;ISS;0.0;90.0;28;45;16/12;16/12/2019;14:15;2019-12-16T14:15:00;14.8;3726058763264;2019-12-16T14:15:00+00:00;2019-12-16T14:15:00+01:00;2019-12-16T14:15:00+00:00;2019-12-16T14:15:00+00:00
3f9006904e4803240a8ab800;31;12;16;0;52;65;3;73;0;50;32;84;5;46;0;0;0.0;12;2019;45;98400;15;100;ISS;0.0;112.5;32;46;16/12;16/12/2019;12:45;2019-12-16T12:45:00;15.3;3453330569216;2019-12-16T12:45:00+00:00;2019-12-16T12:45:00+01:00;2019-12-16T12:45:00+00:00;2019-12-16T12:45:00+00:00
3f90020ddaf000000b000000;31;12;16;0;16;55;6;94;0;0;0;88;0;0;0;0;0.0;3;2019;45;98800;5;0;ISS;0.0;0.0;0;0;16/12;16/12/2019;3:45;2019-12-16T03:45:00;5.6;184549376;2019-12-16T03:45:00+00:00;2019-12-16T03:45:00+01:00;2019-12-16T03:45:00+00:00;2019-12-16T03:45:00+00:00
3f9000ae1ee001600b240c00;31;12;16;0;5;56;7;92;0;22;0;89;2;3;0;0;0.0;1;2019;0;98900;6;44;ISS;0.0;45.0;0;3;16/12;16/12/2019;1:0;2019-12-16T01:00:00;6.7;1512015399936;2019-12-16T01:00:00+00:00;2019-12-16T01:00:00+01:00;2019-12-16T01:00:00+00:00;2019-12-16T01:00:00+00:00
3f90008e26e001600b240c00;31;12;16;0;4;56;9;92;0;22;0;89;2;3;0;0;0.0;0;2019;45;98900;6;44;ISS;0.0;45.0;0;3;16/12;16/12/2019;0:45;2019-12-16T00:45:00;6.9;1512015399936;2019-12-16T00:45:00+00:00;2019-12-16T00:45:00+01:00;2019-12-16T00:45:00+00:00;2019-12-16T00:45:00+00:00
3f8f0b8ec6d002100b460c00;31;12;15;0;92;59;1;90;0;33;0;90;3;3;0;0;0.0;22;2019;45;99000;9;66;ISS;0.0;67.5;0;3;15/12;15/12/2019;22:45;2019-12-15T22:45:00;9.1;2267931872256;2019-12-15T22:45:00+00:00;2019-12-15T22:45:00+01:00;2019-12-15T22:45:00+00:00;2019-12-15T22:45:00+00:00
3f8f09af4ec803510b8a3400;31;12;15;0;77;61;3;89;0;53;8;92;5;13;0;0;0.0;19;2019;0;99200;11;106;ISS;0.0;112.5;8;13;15/12;15/12/2019;19:0;2019-12-15T19:00:00;11.3;3646620840960;2019-12-15T19:00:00+00:00;2019-12-15T19:00:00+01:00;2019-12-15T19:00:00+00:00;2019-12-15T19:00:00+00:00
3f8f0850069802d08b681800;31;12;15;0;66;64;1;83;0;45;4;91;4;6;0;0;0.0;16;2019;15;99100;14;90;ISS;0.0;90.0;4;6;15/12;15/12/2019;16:15;2019-12-15T16:15:00;14.1;3094715308032;2019-12-15T16:15:00+00:00;2019-12-15T16:15:00+01:00;2019-12-15T16:15:00+00:00;2019-12-15T16:15:00+00:00
3f8f07d086700370ab6a2800;31;12;15;0;62;66;1;78;0;55;5;91;5;10;0;0;0.0;15;2019;15;99100;16;110;ISS;0.0;112.5;5;10;15/12;15/12/2019;15:15;2019-12-15T15:15:00;16.1;3782447081472;2019-12-15T15:15:00+00:00;2019-12-15T15:15:00+01:00;2019-12-15T15:15:00+00:00;2019-12-15T15:15:00+00:00
3f8f01aec2e001d0ab861800;31;12;15;0;13;59;0;92;0;29;5;92;3;6;0;0;0.0;3;2019;0;99200;9;58;ISS;0.0;67.5;5;6;15/12;15/12/2019;3:0;2019-12-15T03:00:00;9.0;1995742517248;2019-12-15T03:00:00+00:00;2019-12-15T03:00:00+01:00;2019-12-15T03:00:00+00:00;2019-12-15T03:00:00+00:00
3f8f010e1af001f06ba61400;31;12;15;0;8;56;6;94;0;31;3;93;3;5;0;0;0.0;1;2019;45;99300;6;62;ISS;0.0;67.5;3;5;15/12;15/12/2019;1:45;2019-12-15T01:45:00;6.6;2132109825024;2019-12-15T01:45:00+00:00;2019-12-15T01:45:00+01:00;2019-12-15T01:45:00+00:00;2019-12-15T01:45:00+00:00
3f8e09cee6d002d02bc80c00;31;12;14;0;78;59;9;90;0;45;1;94;4;3;0;0;0.0;19;2019;15;99400;9;90;ISS;0.0;90.0;1;3;14/12;14/12/2019;19:15;2019-12-14T19:15:00;9.9;3093110983680;2019-12-14T19:15:00+00:00;2019-12-14T19:15:00+01:00;2019-12-14T19:15:00+00:00;2019-12-14T19:15:00+00:00
3f8e07505e4809e02bdc4000;31;12;14;0;58;65;7;73;0;158;1;94;14;16;0;0;0.0;14;2019;15;99400;15;316;ISS;0.0;315.0;1;16;14/12;14/12/2019;14:15;2019-12-14T14:15:00;15.7;10858413178880;2019-12-14T14:15:00+00:00;2019-12-14T14:15:00+01:00;2019-12-14T14:15:00+00:00;2019-12-14T14:15:00+00:00
3f8e06d0625008814bdc8000;31;12;14;0;54;65;8;74;0;136;10;94;14;32;0;0;0.0;13;2019;15;99400;15;272;ISS;0.0;315.0;10;32;14/12;14/12/2019;13:15;2019-12-14T13:15:00;15.8;9351416545280;2019-12-14T13:15:00+00:00;2019-12-14T13:15:00+01:00;2019-12-14T13:15:00+00:00;2019-12-14T13:15:00+00:00
3f8e03cf5ed806a00bd46000;31;12;14;0;30;61;7;91;0;106;0;94;10;24;0;0;0.0;7;2019;15;99400;11;212;ISS;0.0;225.0;0;24;14/12;14/12/2019;7:15;2019-12-14T07:15:00;11.7;7284463001600;2019-12-14T07:15:00+00:00;2019-12-14T07:15:00+01:00;2019-12-14T07:15:00+00:00;2019-12-14T07:15:00+00:00
3f8d0aafc2d00902ab00d840;31;12;13;0;85;63;0;90;0;144;21;88;0;54;1;0;0.2;21;2019;0;98800;13;288;ISS;0.0;0.0;21;54;13/12;13/12/2019;21:0;2019-12-13T21:00:00;13.0;9907063543872;2019-12-13T21:00:00+00:00;2019-12-13T21:00:00+01:00;2019-12-13T21:00:00+00:00;2019-12-13T21:00:00+00:00
3ef816b358d80890ac7a6800;31;7;24;1;53;77;6;27;0;137;5;99;13;26;0;0;0.0;13;2020;0;99900;27;274;ISS;0.0;292.5;5;26;24/7;24/7/2020;13:0;2020-07-24T13:00:00;27.6;9417462016000;2020-07-24T13:00:00+00:00;2020-07-24T13:00:00+02:00;2020-07-24T13:00:00+00:00;2020-07-24T13:00:00+00:00
3f8d078f5eb809026ab8a800;31;12;13;0;60;61;7;87;0;144;19;85;12;42;0;0;0.0;14;2019;45;98500;11;288;ISS;0.0;270.0;19;42;13/12;13/12/2019;14:45;2019-12-13T14:45:00;11.7;9905985071104;2019-12-13T14:45:00+00:00;2019-12-13T14:45:00+01:00;2019-12-13T14:45:00+00:00;2019-12-13T14:45:00+00:00
3f8d03cfa2e00871c9dccc40;31;12;13;0;30;62;8;92;0;135;14;78;14;51;1;0;0.2;7;2019;15;97800;12;270;ISS;0.0;315.0;14;51;13/12;13/12/2019;7:15;2019-12-13T07:15:00;12.8;9284811017280;2019-12-13T07:15:00+00:00;2019-12-13T07:15:00+01:00;2019-12-13T07:15:00+00:00;2019-12-13T07:15:00+00:00
3f8d030fcad008e1e9bacc00;31;12;13;0;24;63;2;90;0;142;15;77;13;51;0;0;0.0;5;2019;45;97700;13;284;ISS;0.0;292.5;15;51;13/12;13/12/2019;5:45;2019-12-13T05:45:00;13.2;9766381997056;2019-12-13T05:45:00+00:00;2019-12-13T05:45:00+01:00;2019-12-13T05:45:00+00:00;2019-12-13T05:45:00+00:00
3f8d02cfc6e00891c9b8b840;31;12;13;0;22;63;1;92;0;137;14;77;12;46;1;0;0.2;5;2019;15;97700;13;274;ISS;0.0;270.0;14;46;13/12;13/12/2019;5:15;2019-12-13T05:15:00;13.1;9422247606336;2019-12-13T05:15:00+00:00;2019-12-13T05:15:00+01:00;2019-12-13T05:15:00+00:00;2019-12-13T05:15:00+00:00
3f8d01cfa2e008d0a9d08c00;31;12;13;0;14;62;8;92;0;141;5;78;8;35;0;0;0.0;3;2019;15;97800;12;282;ISS;0.0;180.0;5;35;13/12;13/12/2019;3:15;2019-12-13T03:15:00;12.8;9692295236608;2019-12-13T03:15:00+00:00;2019-12-13T03:15:00+01:00;2019-12-13T03:15:00+00:00;2019-12-13T03:15:00+00:00
3f8c0a8f0ae807606a343800;31;12;12;0;84;60;2;93;0;118;3;81;10;14;0;0;0.0;20;2019;45;98100;10;236;ISS;0.0;225.0;3;14;12/12;12/12/2019;20:45;2019-12-12T20:45:00;10.2;8110680061952;2019-12-12T20:45:00+00:00;2019-12-12T20:45:00+01:00;2019-12-12T20:45:00+00:00;2019-12-12T20:45:00+00:00
